Weapon_Name,Sub_Weapon,Special_Weapon,Class,Weapon_Img,Sub_Img,Special_Img,Class_Img,Special_Points,Opening Gambit,Last-Ditch Effort,Ninja Squid,Respawn Punisher,Haunt,Tenacity,Thermal Ink,Object Shredder,Drop Roller,Stealth Jump,Comeback,Special Saver,Quick Super Jump,Sub Power Up,Ink Recovery Up,Special Charge Up,Ink Saver (Main),Intensify Action,Swim Speed Up,Ink Saver (Sub),Special Power Up,Ink Resistance Up,Quick Respawn,Sub Resistance Up,Run Speed Up,Build_Count
Nautilus 47,Point Sensor,Ink Storm,Splatling,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/81/S3_Weapon_Main_Nautilus_47.png/256px-S3_Weapon_Main_Nautilus_47.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/dd/S3_Weapon_Sub_Point_Sensor_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/69/S3_Weapon_Special_Ink_Storm.png/120px-S3_Weapon_Special_Ink_Storm.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/af/S3_Icon_Splatling.png/120px-S3_Icon_Splatling.png,190.0,0.05439330543933055,0.02510460251046025,0.0041841004184100415,0.012552301255230125,0.0041841004184100415,0.0,0.016736401673640166,0.03765690376569038,0.008368200836820083,0.8702928870292888,0.06694560669456066,1.2468619246861925,3.690376569037657,0.5481171548117155,0.5983263598326359,1.1506276150627615,0.7782426778242678,0.4225941422594142,12.686192468619247,0.2803347280334728,0.24686192468619247,5.158995815899582,0.2719665271966527,2.066945606694561,16.84937238493724,239
Nautilus 79,Suction Bomb,Triple Splashdown,Splatling,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/81/S3_Weapon_Main_Nautilus_79.png/256px-S3_Weapon_Main_Nautilus_79.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f2/S3_Weapon_Sub_Suction_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/b/b3/S3_Weapon_Special_Triple_Splashdown.png/120px-S3_Weapon_Special_Triple_Splashdown.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/af/S3_Icon_Splatling.png/120px-S3_Icon_Splatling.png,210.0,0.016736401673640166,0.02510460251046025,0.008368200836820083,0.012552301255230125,0.016736401673640166,0.008368200836820083,0.02510460251046025,0.04184100418410042,0.029288702928870293,0.8493723849372385,0.15481171548117154,1.5815899581589958,3.6694560669456067,0.10460251046025104,0.698744769874477,1.1841004184100419,1.1171548117154813,0.401673640167364,12.456066945606695,0.5648535564853556,0.39748953974895396,4.665271966527197,0.4686192468619247,1.5815899581589958,16.225941422594143,239
Neo Splash-o-matic,Suction Bomb,Triple Inkstrike,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/b/b8/S3_Weapon_Main_Neo_Splash-o-matic.png/256px-S3_Weapon_Main_Neo_Splash-o-matic.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f2/S3_Weapon_Sub_Suction_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/3a/S3_Weapon_Special_Triple_Inkstrike.png/120px-S3_Weapon_Special_Triple_Inkstrike.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,200.0,0.01702127659574468,0.6978723404255319,0.04680851063829787,0.0,0.00851063829787234,0.00851063829787234,0.00425531914893617,0.02553191489361702,0.01276595744680851,0.8212765957446808,0.09787234042553192,1.748936170212766,3.629787234042553,2.8340425531914892,2.0638297872340425,12.672340425531916,0.35319148936170214,0.19574468085106383,6.165957446808511,3.4127659574468083,0.5872340425531914,2.4127659574468083,0.6127659574468085,1.8808510638297873,1.025531914893617,235
Neo Sploosh-o-matic,Squid Beakon,Killer Wail 5.1,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c3/S3_Weapon_Main_Neo_Sploosh-o-matic.png/256px-S3_Weapon_Main_Neo_Sploosh-o-matic.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f1/S3_Weapon_Sub_Squid_Beakon_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/1/1a/S3_Weapon_Special_Killer_Wail_5.1.png/120px-S3_Weapon_Special_Killer_Wail_5.1.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,170.0,0.03773584905660377,0.04245283018867924,0.2830188679245283,0.014150943396226415,0.0330188679245283,0.02830188679245283,0.0,0.11320754716981132,0.0660377358490566,0.37264150943396224,0.22169811320754718,1.9622641509433962,3.339622641509434,9.44811320754717,0.9622641509433962,4.580188679245283,0.7122641509433962,0.9386792452830188,11.877358490566039,1.0141509433962264,1.1132075471698113,2.452830188679245,3.849056603773585,1.4811320754716981,1.1462264150943395,212
New Squiffer,Autobomb,Zipcaster,Charger,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/80/S3_Weapon_Main_New_Squiffer.png/256px-S3_Weapon_Main_New_Squiffer.png,https://cdn.wikimg.net/en/splatoonwiki/images/6/6d/S3_Weapon_Sub_Autobomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/96/S3_Weapon_Special_Zipcaster.png/120px-S3_Weapon_Special_Zipcaster.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/a0/S3_Icon_Charger.png/120px-S3_Icon_Charger.png,200.0,0.020833333333333332,0.029166666666666667,0.004166666666666667,0.0,0.05,0.0,0.0,0.0,0.14583333333333334,0.7666666666666667,0.6,2.095833333333333,4.191666666666666,0.3625,0.8625,1.4583333333333333,4.133333333333334,0.7041666666666667,10.225,0.7875,6.366666666666666,2.2625,3.408333333333333,1.1875,2.7875,240
Octobrush,Suction Bomb,Zipcaster,Brush,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/3d/S3_Weapon_Main_Octobrush.png/256px-S3_Weapon_Main_Octobrush.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f2/S3_Weapon_Sub_Suction_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/96/S3_Weapon_Special_Zipcaster.png/120px-S3_Weapon_Special_Zipcaster.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/77/S3_Icon_Brush.png/120px-S3_Icon_Brush.png,190.0,0.0041841004184100415,0.10460251046025104,0.5732217573221757,0.0041841004184100415,0.0,0.0,0.0,0.0,0.30962343096234307,0.6317991631799164,0.42677824267782427,2.071129707112971,4.2761506276150625,0.49372384937238495,0.6903765690376569,1.1464435146443515,1.4351464435146444,0.08786610878661087,12.92468619246862,0.9707112970711297,2.5606694560669454,2.6652719665271967,5.171548117154812,1.6945606694560669,0.26778242677824265,239
Octobrush Nouveau,Squid Beakon,Ink Storm,Brush,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/4/45/S3_Weapon_Main_Octobrush_Nouveau.png/256px-S3_Weapon_Main_Octobrush_Nouveau.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f1/S3_Weapon_Sub_Squid_Beakon_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/69/S3_Weapon_Special_Ink_Storm.png/120px-S3_Weapon_Special_Ink_Storm.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/77/S3_Icon_Brush.png/120px-S3_Icon_Brush.png,180.0,0.00847457627118644,0.0423728813559322,0.4322033898305085,0.00423728813559322,0.01694915254237288,0.00423728813559322,0.0,0.01694915254237288,0.09322033898305085,0.7033898305084746,0.3686440677966102,1.9364406779661016,3.6016949152542375,7.7076271186440675,0.8559322033898306,2.690677966101695,1.6101694915254237,0.08898305084745763,10.690677966101696,0.711864406779661,0.6313559322033898,2.4533898305084745,5.288135593220339,1.4152542372881356,0.4110169491525424,236
Painbrush,Curling Bomb,Wave Breaker,Brush,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/79/S3_Weapon_Main_Painbrush.png/256px-S3_Weapon_Main_Painbrush.png,https://cdn.wikimg.net/en/splatoonwiki/images/1/11/S3_Weapon_Sub_Curling_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/67/S3_Weapon_Special_Wave_Breaker.png/120px-S3_Weapon_Special_Wave_Breaker.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/77/S3_Icon_Brush.png/120px-S3_Icon_Brush.png,190.0,0.008403361344537815,0.226890756302521,0.5630252100840336,0.004201680672268907,0.004201680672268907,0.0,0.008403361344537815,0.01680672268907563,0.058823529411764705,0.7857142857142857,0.226890756302521,1.5630252100840336,4.470588235294118,0.24369747899159663,1.8235294117647058,1.1932773109243697,6.19327731092437,0.24789915966386555,10.336134453781513,1.1302521008403361,1.2521008403361344,2.7899159663865545,4.714285714285714,1.6554621848739495,0.35294117647058826,238
Painbrush Nouveau,Point Sensor,Tenta Missiles,Brush,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/0/09/S3_Weapon_Main_Painbrush_Nouveau.png/256px-S3_Weapon_Main_Painbrush_Nouveau.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/dd/S3_Weapon_Sub_Point_Sensor_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/3b/S3_Weapon_Special_Tenta_Missiles.png/120px-S3_Weapon_Special_Tenta_Missiles.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/77/S3_Icon_Brush.png/120px-S3_Icon_Brush.png,190.0,0.07142857142857142,0.22268907563025211,0.3697478991596639,0.004201680672268907,0.012605042016806723,0.008403361344537815,0.008403361344537815,0.01680672268907563,0.03361344537815126,0.7521008403361344,0.19327731092436976,2.403361344537815,3.7983193277310923,1.1596638655462186,1.9369747899159664,5.7478991596638656,6.23109243697479,0.35714285714285715,8.768907563025211,0.8907563025210085,1.2394957983193278,2.5168067226890756,3.134453781512605,1.2773109243697478,0.6050420168067226,238
REEF-LUX 450,Curling Bomb,Tenta Missiles,Stringer,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/66/S3_Weapon_Main_REEF-LUX_450.png/256px-S3_Weapon_Main_REEF-LUX_450.png,https://cdn.wikimg.net/en/splatoonwiki/images/1/11/S3_Weapon_Sub_Curling_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/3b/S3_Weapon_Special_Tenta_Missiles.png/120px-S3_Weapon_Special_Tenta_Missiles.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/60/S3_Icon_Stringer.png/120px-S3_Icon_Stringer.png,210.0,0.008733624454148471,0.1703056768558952,0.03056768558951965,0.004366812227074236,0.004366812227074236,0.026200873362445413,0.004366812227074236,0.008733624454148471,0.008733624454148471,0.6724890829694323,0.2925764192139738,2.7991266375545854,3.8995633187772927,0.3406113537117904,0.8384279475982532,9.973799126637555,1.4017467248908297,0.30131004366812225,7.9126637554585155,0.8078602620087336,2.502183406113537,2.449781659388646,2.890829694323144,1.4716157205240175,7.096069868995633,229
REEF-LUX 450 Deco,Splash Wall,Reefslider,Stringer,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/ab/S3_Weapon_Main_REEF-LUX_450_Deco.png/256px-S3_Weapon_Main_REEF-LUX_450_Deco.png,https://cdn.wikimg.net/en/splatoonwiki/images/e/e8/S3_Weapon_Sub_Splash_Wall_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/1/10/S3_Weapon_Special_Reefslider.png/120px-S3_Weapon_Special_Reefslider.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/60/S3_Icon_Stringer.png/120px-S3_Icon_Stringer.png,200.0,0.017094017094017096,0.0811965811965812,0.038461538461538464,0.008547008547008548,0.029914529914529916,0.017094017094017096,0.008547008547008548,0.01282051282051282,0.004273504273504274,0.8376068376068376,0.405982905982906,1.7478632478632479,3.982905982905983,0.5384615384615384,0.5256410256410257,3.1196581196581197,0.8717948717948718,0.20085470085470086,7.512820512820513,1.0341880341880343,6.1239316239316235,2.4743589743589745,6.547008547008547,1.141025641025641,6.564102564102564,234
Range Blaster,Suction Bomb,Wave Breaker,Blaster,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/1/1d/S3_Weapon_Main_Range_Blaster.png/256px-S3_Weapon_Main_Range_Blaster.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f2/S3_Weapon_Sub_Suction_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/67/S3_Weapon_Special_Wave_Breaker.png/120px-S3_Weapon_Special_Wave_Breaker.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5b/S3_Icon_Blaster.png/120px-S3_Icon_Blaster.png,210.0,0.07627118644067797,0.05084745762711865,0.012711864406779662,0.0,0.012711864406779662,0.0,0.0,0.0,0.0,0.940677966101695,0.635593220338983,1.1440677966101696,4.508474576271187,0.1271186440677966,0.3008474576271186,0.3432203389830508,1.1440677966101696,9.271186440677965,3.5084745762711864,0.7669491525423728,0.2711864406779661,2.8516949152542375,13.847457627118644,1.576271186440678,0.05084745762711865,236
Rapid Blaster,Ink Mine,Triple Inkstrike,Blaster,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/6a/S3_Weapon_Main_Rapid_Blaster.png/256px-S3_Weapon_Main_Rapid_Blaster.png,https://cdn.wikimg.net/en/splatoonwiki/images/9/90/S3_Weapon_Sub_Ink_Mine_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/3a/S3_Weapon_Special_Triple_Inkstrike.png/120px-S3_Weapon_Special_Triple_Inkstrike.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5b/S3_Icon_Blaster.png/120px-S3_Icon_Blaster.png,190.0,0.00847457627118644,0.1906779661016949,0.03389830508474576,0.01694915254237288,0.012711864406779662,0.01694915254237288,0.01694915254237288,0.03389830508474576,0.00847457627118644,0.5677966101694916,0.07627118644067797,1.9194915254237288,2.906779661016949,1.2372881355932204,1.6016949152542372,5.088983050847458,3.23728813559322,12.15677966101695,10.902542372881356,0.8601694915254238,0.24152542372881355,3.360169491525424,1.3432203389830508,1.5127118644067796,0.8008474576271186,236
Rapid Blaster Deco,Torpedo,Inkjet,Blaster,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/cb/S3_Weapon_Main_Rapid_Blaster_Deco.png/256px-S3_Weapon_Main_Rapid_Blaster_Deco.png,https://cdn.wikimg.net/en/splatoonwiki/images/0/06/S3_Weapon_Sub_Torpedo_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/80/S3_Weapon_Special_Inkjet.png/120px-S3_Weapon_Special_Inkjet.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5b/S3_Icon_Blaster.png/120px-S3_Icon_Blaster.png,210.0,0.0125,0.21666666666666667,0.0,0.0,0.0,0.004166666666666667,0.0,0.0,0.05416666666666667,0.8625,0.06666666666666667,2.0208333333333335,3.2,0.20416666666666666,0.9791666666666666,1.8583333333333334,0.8833333333333333,6.445833333333334,10.291666666666666,8.095833333333333,5.954166666666667,2.904166666666667,0.4041666666666667,1.3875,0.20416666666666666,240
Rapid Blaster Pro,Toxic Mist,Ink Vac,Blaster,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c6/S3_Weapon_Main_Rapid_Blaster_Pro.png/256px-S3_Weapon_Main_Rapid_Blaster_Pro.png,https://cdn.wikimg.net/en/splatoonwiki/images/6/6f/S3_Weapon_Sub_Toxic_Mist_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/cf/S3_Weapon_Special_Ink_Vac.png/120px-S3_Weapon_Special_Ink_Vac.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5b/S3_Icon_Blaster.png/120px-S3_Icon_Blaster.png,180.0,0.0211864406779661,0.17372881355932204,0.00847457627118644,0.01694915254237288,0.00423728813559322,0.01694915254237288,0.01694915254237288,0.012711864406779662,0.00847457627118644,0.3983050847457627,0.012711864406779662,1.6906779661016949,3.266949152542373,0.3644067796610169,1.8432203389830508,3.7584745762711864,8.822033898305085,10.889830508474576,11.23728813559322,0.7330508474576272,1.2161016949152543,3.093220338983051,0.5508474576271186,1.9830508474576272,0.6440677966101694,236
Rapid Blaster Pro Deco,Angle Shooter,Killer Wail 5.1,Blaster,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/e/e4/S3_Weapon_Main_Rapid_Blaster_Pro_Deco.png/256px-S3_Weapon_Main_Rapid_Blaster_Pro_Deco.png,https://cdn.wikimg.net/en/splatoonwiki/images/3/3a/S3_Weapon_Sub_Angle_Shooter_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/1/1a/S3_Weapon_Special_Killer_Wail_5.1.png/120px-S3_Weapon_Special_Killer_Wail_5.1.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5b/S3_Icon_Blaster.png/120px-S3_Icon_Blaster.png,190.0,0.1,0.175,0.0,0.004166666666666667,0.0,0.008333333333333333,0.004166666666666667,0.0,0.0,0.7625,0.0125,1.2208333333333334,4.125,0.0625,1.625,4.120833333333334,9.641666666666667,7.716666666666667,11.583333333333334,0.45,0.775,3.095833333333333,0.225,1.575,0.11666666666666667,240
Recycled Brella 24 Mk I,Angle Shooter,Big Bubbler,Brella,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/d/d0/S3_Weapon_Main_Recycled_Brella_24_Mk_I.png/256px-S3_Weapon_Main_Recycled_Brella_24_Mk_I.png,https://cdn.wikimg.net/en/splatoonwiki/images/3/3a/S3_Weapon_Sub_Angle_Shooter_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/e/ef/S3_Weapon_Special_Big_Bubbler.png/120px-S3_Weapon_Special_Big_Bubbler.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/0/0d/S3_Icon_Brella.png/120px-S3_Icon_Brella.png,190.0,0.0,0.03550295857988166,0.05917159763313609,0.005917159763313609,0.011834319526627219,0.0,0.0,0.01775147928994083,0.011834319526627219,0.5857988165680473,0.5325443786982249,2.289940828402367,4.390532544378698,0.14792899408284024,1.4142011834319526,2.3727810650887573,6.491124260355029,0.4260355029585799,6.686390532544379,1.2603550295857988,0.48520710059171596,2.834319526627219,6.834319526627219,1.4437869822485208,7.319526627218935,169
Recycled Brella 24 Mk II,Toxic Mist,Triple Splashdown,Brella,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/94/S3_Weapon_Main_Recycled_Brella_24_Mk_II.png/256px-S3_Weapon_Main_Recycled_Brella_24_Mk_II.png,https://cdn.wikimg.net/en/splatoonwiki/images/6/6f/S3_Weapon_Sub_Toxic_Mist_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/b/b3/S3_Weapon_Special_Triple_Splashdown.png/120px-S3_Weapon_Special_Triple_Splashdown.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/0/0d/S3_Icon_Brella.png/120px-S3_Icon_Brella.png,190.0,0.006896551724137931,0.05517241379310345,0.06206896551724138,0.0,0.006896551724137931,0.0,0.006896551724137931,0.0,0.013793103448275862,0.7172413793103448,0.5655172413793104,3.310344827586207,4.020689655172414,0.38620689655172413,0.7931034482758621,3.303448275862069,5.758620689655173,0.10344827586206896,5.089655172413793,1.3172413793103448,0.25517241379310346,2.689655172413793,9.358620689655172,1.2275862068965517,5.041379310344827,145
S-BLAST '91,Burst Bomb,Booyah Bomb,Blaster,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/2/2f/S3_Weapon_Main_S-BLAST_%2791.png/256px-S3_Weapon_Main_S-BLAST_%2791.png,https://cdn.wikimg.net/en/splatoonwiki/images/3/3a/S3_Weapon_Sub_Burst_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/0/00/S3_Weapon_Special_Booyah_Bomb.png/120px-S3_Weapon_Special_Booyah_Bomb.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5b/S3_Icon_Blaster.png/120px-S3_Icon_Blaster.png,200.0,0.05439330543933055,0.0041841004184100415,0.0,0.0041841004184100415,0.0,0.0,0.0,0.008368200836820083,0.0,0.9832635983263598,0.8200836820083682,1.4435146443514644,4.602510460251046,0.5648535564853556,0.13807531380753138,0.17573221757322174,0.4393305439330544,1.3263598326359833,2.3849372384937237,7.380753138075314,0.13807531380753138,2.8242677824267783,14.828451882845188,1.99581589958159,0.012552301255230125,239
S-BLAST '92,Sprinkler,Reefslider,Blaster,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/2/2d/S3_Weapon_Main_S-BLAST_%2792.png/256px-S3_Weapon_Main_S-BLAST_%2792.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/de/S3_Weapon_Sub_Sprinkler_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/1/10/S3_Weapon_Special_Reefslider.png/120px-S3_Weapon_Special_Reefslider.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5b/S3_Icon_Blaster.png/120px-S3_Icon_Blaster.png,180.0,0.02553191489361702,0.029787234042553193,0.01276595744680851,0.00425531914893617,0.11063829787234042,0.0,0.00425531914893617,0.01276595744680851,0.02553191489361702,0.902127659574468,0.6382978723404256,2.1531914893617023,3.8553191489361702,0.14042553191489363,0.723404255319149,0.6042553191489362,1.5021276595744681,3.0595744680851062,4.068085106382979,0.6978723404255319,2.348936170212766,2.4680851063829787,15.851063829787234,1.7404255319148936,0.1276595744680851,235
Slosher,Splat Bomb,Triple Inkstrike,Slosher,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/4/42/S3_Weapon_Main_Slosher.png/256px-S3_Weapon_Main_Slosher.png,https://cdn.wikimg.net/en/splatoonwiki/images/8/81/S3_Weapon_Sub_Splat_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/3a/S3_Weapon_Special_Triple_Inkstrike.png/120px-S3_Weapon_Special_Triple_Inkstrike.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/2/2f/S3_Icon_Slosher.png/120px-S3_Icon_Slosher.png,210.0,0.0,0.0625,0.008333333333333333,0.0,0.025,0.0,0.0,0.0,0.0,0.9958333333333333,0.8875,2.5125,5.316666666666666,0.075,0.1625,0.6666666666666666,0.2375,0.025,6.1625,1.3375,0.025,2.8916666666666666,15.383333333333333,2.375,0.0375,240
Slosher Deco,Angle Shooter,Zipcaster,Slosher,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/a5/S3_Weapon_Main_Slosher_Deco.png/256px-S3_Weapon_Main_Slosher_Deco.png,https://cdn.wikimg.net/en/splatoonwiki/images/3/3a/S3_Weapon_Sub_Angle_Shooter_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/96/S3_Weapon_Special_Zipcaster.png/120px-S3_Weapon_Special_Zipcaster.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/2/2f/S3_Icon_Slosher.png/120px-S3_Icon_Slosher.png,180.0,0.012711864406779662,0.01694915254237288,0.012711864406779662,0.0,0.029661016949152543,0.0,0.0,0.0,0.13135593220338984,0.8135593220338984,0.7372881355932204,2.5847457627118646,3.669491525423729,0.3601694915254237,0.8983050847457628,0.7245762711864406,1.4533898305084745,0.13135593220338984,5.97457627118644,1.423728813559322,2.6991525423728815,2.6016949152542375,15.309322033898304,1.3728813559322033,0.2542372881355932,236
Sloshing Machine,Fizzy Bomb,Booyah Bomb,Slosher,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/38/S3_Weapon_Main_Sloshing_Machine.png/256px-S3_Weapon_Main_Sloshing_Machine.png,https://cdn.wikimg.net/en/splatoonwiki/images/c/c4/S3_Weapon_Sub_Fizzy_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/0/00/S3_Weapon_Special_Booyah_Bomb.png/120px-S3_Weapon_Special_Booyah_Bomb.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/2/2f/S3_Icon_Slosher.png/120px-S3_Icon_Slosher.png,220.0,0.004166666666666667,0.5541666666666667,0.1,0.0,0.008333333333333333,0.0,0.004166666666666667,0.0,0.008333333333333333,0.95,0.275,2.0625,3.4166666666666665,0.31666666666666665,0.8,1.7583333333333333,4.058333333333334,0.0125,8.704166666666667,2.1125,0.2791666666666667,3.0375,1.0875,1.85,8.4625,240
Sloshing Machine Neo,Point Sensor,Trizooka,Slosher,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/d/d5/S3_Weapon_Main_Sloshing_Machine_Neo.png/256px-S3_Weapon_Main_Sloshing_Machine_Neo.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/dd/S3_Weapon_Sub_Point_Sensor_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/93/S3_Weapon_Special_Trizooka.png/120px-S3_Weapon_Special_Trizooka.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/2/2f/S3_Icon_Slosher.png/120px-S3_Icon_Slosher.png,190.0,0.09166666666666666,0.05,0.008333333333333333,0.0,0.004166666666666667,0.004166666666666667,0.004166666666666667,0.008333333333333333,0.0,0.9666666666666667,0.6,2.3666666666666667,3.4625,0.7791666666666667,0.5125,3.2,3.941666666666667,0.0,9.116666666666667,0.32916666666666666,0.15,2.8666666666666667,1.2375,1.6875,9.975,240
Snipewriter 5B,Splash Wall,Ink Storm,Charger,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/0/0a/S3_Weapon_Main_Snipewriter_5B.png/256px-S3_Weapon_Main_Snipewriter_5B.png,https://cdn.wikimg.net/en/splatoonwiki/images/e/e8/S3_Weapon_Sub_Splash_Wall_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/69/S3_Weapon_Special_Ink_Storm.png/120px-S3_Weapon_Special_Ink_Storm.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/a0/S3_Icon_Charger.png/120px-S3_Icon_Charger.png,210.0,0.008928571428571428,0.7455357142857143,0.0,0.03571428571428571,0.0,0.026785714285714284,0.026785714285714284,0.07589285714285714,0.0,0.33035714285714285,0.004464285714285714,1.28125,4.397321428571429,0.27232142857142855,3.25,8.321428571428571,6.825892857142857,0.05357142857142857,5.446428571428571,0.6875,1.5580357142857142,2.9375,0.19642857142857142,1.2232142857142858,8.004464285714286,224
Snipewriter 5H,Sprinkler,Tacticooler,Charger,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/34/S3_Weapon_Main_Snipewriter_5H.png/256px-S3_Weapon_Main_Snipewriter_5H.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/de/S3_Weapon_Sub_Sprinkler_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c0/S3_Weapon_Special_Tacticooler.png/120px-S3_Weapon_Special_Tacticooler.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/a0/S3_Icon_Charger.png/120px-S3_Icon_Charger.png,220.0,0.008333333333333333,0.8333333333333334,0.0,0.0375,0.0,0.0,0.004166666666666667,0.029166666666666667,0.0,0.18333333333333332,0.0,0.6,4.075,0.0,3.191666666666667,15.845833333333333,7.320833333333334,0.0125,0.4875,0.0625,9.675,2.4875,0.0,1.4375,0.8458333333333333,240
