Weapon_Name,Sub_Weapon,Special_Weapon,Class,Weapon_Img,Sub_Img,Special_Img,Class_Img,Special_Points,Tenacity,Stealth Jump,Ninja Squid,Haunt,Last-Ditch Effort,Respawn Punisher,Opening Gambit,Object Shredder,Comeback,Drop Roller,Thermal Ink,Run Speed Up,Ink Resistance Up,Special Power Up,Ink Saver (Main),Sub Resistance Up,Quick Respawn,Special Charge Up,Ink Saver (Sub),Ink Recovery Up,Sub Power Up,Quick Super Jump,Swim Speed Up,Special Saver,Intensify Action,Build_Count
Jet Squelcher COB-R,Burst Bomb,Triple Splashdown,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/a0/S3_Weapon_Main_Jet_Squelcher_COB-R.png/256px-S3_Weapon_Main_Jet_Squelcher_COB-R.png,https://cdn.wikimg.net/en/splatoonwiki/images/3/3a/S3_Weapon_Sub_Burst_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/b/b3/S3_Weapon_Special_Triple_Splashdown.png/120px-S3_Weapon_Special_Triple_Splashdown.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,190.0,0.016129032258064516,0.6774193548387096,0.0,0.0,0.27419354838709675,0.0,0.03225806451612903,0.08064516129032258,0.1935483870967742,0.0,0.016129032258064516,2.4516129032258065,2.5161290322580645,0.7258064516129032,1.6774193548387097,2.0806451612903225,1.6290322580645162,3.532258064516129,4.193548387096774,1.903225806451613,5.806451612903226,3.1129032258064515,7.370967741935484,1.1129032258064515,5.983870967741935,62
Krak-On Splat Roller,Squid Beakon,Kraken Royale,Roller,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/60/S3_Weapon_Main_Krak-On_Splat_Roller.png/256px-S3_Weapon_Main_Krak-On_Splat_Roller.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f1/S3_Weapon_Sub_Squid_Beakon_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c1/S3_Weapon_Special_Kraken_Royale.png/120px-S3_Weapon_Special_Kraken_Royale.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/f/fb/S3_Icon_Roller.png/120px-S3_Icon_Roller.png,180.0,0.01282051282051282,0.6068376068376068,0.6452991452991453,0.0,0.038461538461538464,0.0,0.004273504273504274,0.02564102564102564,0.23931623931623933,0.05982905982905983,0.01282051282051282,0.49145299145299143,2.3119658119658117,1.9145299145299146,1.3846153846153846,1.6752136752136753,2.6880341880341883,3.7735042735042734,0.5811965811965812,1.0128205128205128,6.4743589743589745,4.628205128205129,10.534188034188034,2.782051282051282,0.2948717948717949,234
L-3 Nozzlenose,Curling Bomb,Crab Tank,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/2/2c/S3_Weapon_Main_L-3_Nozzlenose.png/256px-S3_Weapon_Main_L-3_Nozzlenose.png,https://cdn.wikimg.net/en/splatoonwiki/images/1/11/S3_Weapon_Sub_Curling_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/88/S3_Weapon_Special_Crab_Tank.png/120px-S3_Weapon_Special_Crab_Tank.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,190.0,0.0106951871657754,0.6898395721925134,0.13368983957219252,0.0213903743315508,0.12834224598930483,0.0,0.0,0.08021390374331551,0.20855614973262032,0.0213903743315508,0.016042780748663103,8.20855614973262,3.197860962566845,0.6844919786096256,0.893048128342246,1.8556149732620322,1.2727272727272727,5.81283422459893,1.1497326203208555,0.9572192513368984,0.5614973262032086,3.1390374331550803,7.449197860962567,1.8770053475935828,6.839572192513369,187
L-3 Nozzlenose D,Burst Bomb,Ultra Stamp,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/f/ff/S3_Weapon_Main_L-3_Nozzlenose_D.png/256px-S3_Weapon_Main_L-3_Nozzlenose_D.png,https://cdn.wikimg.net/en/splatoonwiki/images/3/3a/S3_Weapon_Sub_Burst_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/70/S3_Weapon_Special_Ultra_Stamp.png/120px-S3_Weapon_Special_Ultra_Stamp.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,200.0,0.012605042016806723,0.7899159663865546,0.029411764705882353,0.012605042016806723,0.10504201680672269,0.004201680672268907,0.029411764705882353,0.03361344537815126,0.42436974789915966,0.01680672268907563,0.008403361344537815,8.147058823529411,2.9285714285714284,0.6512605042016807,1.0672268907563025,1.5252100840336134,2.777310924369748,1.6176470588235294,2.1596638655462184,1.5546218487394958,3.2605042016806722,2.676470588235294,6.764705882352941,1.1680672268907564,6.03781512605042,238
Light Tetra Dualies,Sprinkler,Zipcaster,Dualie,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/86/S3_Weapon_Main_Light_Tetra_Dualies.png/256px-S3_Weapon_Main_Light_Tetra_Dualies.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/de/S3_Weapon_Sub_Sprinkler_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/96/S3_Weapon_Special_Zipcaster.png/120px-S3_Weapon_Special_Zipcaster.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/b/b5/S3_Icon_Dualie.png/120px-S3_Icon_Dualie.png,190.0,0.008368200836820083,0.9414225941422594,0.016736401673640166,0.07531380753138076,0.0,0.0041841004184100415,0.0041841004184100415,0.0,0.42677824267782427,0.03347280334728033,0.0041841004184100415,0.1297071129707113,1.7322175732217573,3.7447698744769875,0.8493723849372385,0.8326359832635983,24.12970711297071,0.5397489539748954,0.19665271966527198,0.29707112970711297,0.09205020920502092,4.644351464435147,1.7489539748953975,2.6317991631799162,0.28451882845188287,239
Luna Blaster,Splat Bomb,Zipcaster,Blaster,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/59/S3_Weapon_Main_Luna_Blaster.png/256px-S3_Weapon_Main_Luna_Blaster.png,https://cdn.wikimg.net/en/splatoonwiki/images/8/81/S3_Weapon_Sub_Splat_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/96/S3_Weapon_Special_Zipcaster.png/120px-S3_Weapon_Special_Zipcaster.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5b/S3_Icon_Blaster.png/120px-S3_Icon_Blaster.png,170.0,0.0,0.7468354430379747,0.13924050632911392,0.029535864978902954,0.06329113924050633,0.016877637130801686,0.06329113924050633,0.0,0.5991561181434599,0.10970464135021098,0.0,0.5147679324894515,2.3417721518987342,1.1012658227848102,2.1223628691983123,1.5780590717299579,12.932489451476794,0.4936708860759494,2.3122362869198314,0.7637130801687764,0.5147679324894515,3.8354430379746836,6.4641350210970465,1.6244725738396624,2.721518987341772,237
Luna Blaster Neo,Fizzy Bomb,Ultra Stamp,Blaster,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/1/11/S3_Weapon_Main_Luna_Blaster_Neo.png/256px-S3_Weapon_Main_Luna_Blaster_Neo.png,https://cdn.wikimg.net/en/splatoonwiki/images/c/c4/S3_Weapon_Sub_Fizzy_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/70/S3_Weapon_Special_Ultra_Stamp.png/120px-S3_Weapon_Special_Ultra_Stamp.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5b/S3_Icon_Blaster.png/120px-S3_Icon_Blaster.png,180.0,0.004166666666666667,0.8208333333333333,0.18333333333333332,0.0125,0.15833333333333333,0.008333333333333333,0.05416666666666667,0.0,0.5708333333333333,0.025,0.0,0.31666666666666665,2.470833333333333,0.6,1.4458333333333333,1.5375,12.579166666666667,0.8875,3.2666666666666666,0.6791666666666667,0.65,3.8291666666666666,5.795833333333333,1.825,2.7416666666666667,240
Mini Splatling,Burst Bomb,Ultra Stamp,Splatling,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/86/S3_Weapon_Main_Mini_Splatling.png/256px-S3_Weapon_Main_Mini_Splatling.png,https://cdn.wikimg.net/en/splatoonwiki/images/3/3a/S3_Weapon_Sub_Burst_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/70/S3_Weapon_Special_Ultra_Stamp.png/120px-S3_Weapon_Special_Ultra_Stamp.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/af/S3_Icon_Splatling.png/120px-S3_Icon_Splatling.png,190.0,0.008547008547008548,0.7735042735042735,0.01282051282051282,0.0,0.1623931623931624,0.008547008547008548,0.02564102564102564,0.017094017094017096,0.11538461538461539,0.008547008547008548,0.004273504273504274,22.20940170940171,5.534188034188034,0.33760683760683763,1.5683760683760684,1.5769230769230769,0.7863247863247863,1.8803418803418803,0.8803418803418803,0.6282051282051282,1.141025641025641,2.9017094017094016,3.1196581196581197,1.2264957264957266,1.8418803418803418,234
Mini Splatling RTL-R,Squid Beakon,Trizooka,Splatling,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/f/fa/S3_Weapon_Main_Mini_Splatling_RTL-R.png/256px-S3_Weapon_Main_Mini_Splatling_RTL-R.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f1/S3_Weapon_Sub_Squid_Beakon_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/93/S3_Weapon_Special_Trizooka.png/120px-S3_Weapon_Special_Trizooka.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/af/S3_Icon_Splatling.png/120px-S3_Icon_Splatling.png,190.0,0.0,0.5089285714285714,0.0,0.0,0.10714285714285714,0.0,0.008928571428571428,0.375,0.05357142857142857,0.0,0.0,19.5,5.348214285714286,0.21428571428571427,1.0,1.9553571428571428,0.026785714285714284,6.1875,0.08035714285714286,0.10714285714285714,5.517857142857143,2.7142857142857144,0.8303571428571429,0.8571428571428571,2.125,112
Mint Decavitator,Suction Bomb,Big Bubbler,Splatana,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c9/S3_Weapon_Main_Mint_Decavitator.png/256px-S3_Weapon_Main_Mint_Decavitator.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f2/S3_Weapon_Sub_Suction_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/e/ef/S3_Weapon_Special_Big_Bubbler.png/120px-S3_Weapon_Special_Big_Bubbler.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/7c/S3_Icon_Splatana.png/120px-S3_Icon_Splatana.png,210.0,0.0,0.9916666666666667,0.05416666666666667,0.008333333333333333,0.05,0.0,0.0125,0.0,0.8791666666666667,0.004166666666666667,0.0,0.0375,2.8666666666666667,0.1625,2.0625,2.3,12.245833333333334,1.5125,1.0875,0.2125,0.0625,4.929166666666666,7.195833333333334,2.2875,0.0375,240
N-ZAP '85,Suction Bomb,Tacticooler,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/f/f6/S3_Weapon_Main_N-ZAP_%2785.png/256px-S3_Weapon_Main_N-ZAP_%2785.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f2/S3_Weapon_Sub_Suction_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c0/S3_Weapon_Special_Tacticooler.png/120px-S3_Weapon_Special_Tacticooler.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,200.0,0.004166666666666667,0.9125,0.008333333333333333,0.004166666666666667,0.6208333333333333,0.004166666666666667,0.004166666666666667,0.03333333333333333,0.2791666666666667,0.004166666666666667,0.0,3.216666666666667,2.8041666666666667,6.7,0.2791666666666667,1.4375,0.6208333333333333,10.7875,0.45,0.8708333333333333,0.42916666666666664,3.1458333333333335,3.675,1.775,2.058333333333333,240
N-ZAP '89,Autobomb,Super Chump,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/98/S3_Weapon_Main_N-ZAP_%2789.png/256px-S3_Weapon_Main_N-ZAP_%2789.png,https://cdn.wikimg.net/en/splatoonwiki/images/6/6d/S3_Weapon_Sub_Autobomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/8c/S3_Weapon_Special_Super_Chump.png/120px-S3_Weapon_Special_Super_Chump.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,170.0,0.00851063829787234,0.6510638297872341,0.09361702127659574,0.00851063829787234,0.39574468085106385,0.0,0.00851063829787234,0.00851063829787234,0.28085106382978725,0.0425531914893617,0.0,4.476595744680851,2.106382978723404,2.1148936170212767,1.353191489361702,1.4978723404255319,1.876595744680851,6.8,5.110638297872341,2.404255319148936,1.0510638297872341,2.8595744680851065,5.842553191489362,1.9361702127659575,2.5914893617021275,235
Nautilus 47,Point Sensor,Ink Storm,Splatling,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/81/S3_Weapon_Main_Nautilus_47.png/256px-S3_Weapon_Main_Nautilus_47.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/dd/S3_Weapon_Sub_Point_Sensor_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/69/S3_Weapon_Special_Ink_Storm.png/120px-S3_Weapon_Special_Ink_Storm.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/af/S3_Icon_Splatling.png/120px-S3_Icon_Splatling.png,190.0,0.0041841004184100415,0.8828451882845189,0.0041841004184100415,0.0041841004184100415,0.02510460251046025,0.0041841004184100415,0.0502092050209205,0.04184100418410042,0.06276150627615062,0.008368200836820083,0.02092050209205021,17.10460251046025,5.02092050209205,0.11297071129707113,0.7280334728033473,2.075313807531381,0.2301255230125523,1.0334728033472804,0.35564853556485354,0.702928870292887,0.45188284518828453,3.7656903765690375,12.635983263598327,1.209205020920502,0.48535564853556484,239
Nautilus 79,Suction Bomb,Triple Splashdown,Splatling,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/81/S3_Weapon_Main_Nautilus_79.png/256px-S3_Weapon_Main_Nautilus_79.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f2/S3_Weapon_Sub_Suction_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/b/b3/S3_Weapon_Special_Triple_Splashdown.png/120px-S3_Weapon_Special_Triple_Splashdown.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/af/S3_Icon_Splatling.png/120px-S3_Icon_Splatling.png,210.0,0.012605042016806723,0.8571428571428571,0.008403361344537815,0.012605042016806723,0.025210084033613446,0.008403361344537815,0.012605042016806723,0.046218487394957986,0.15966386554621848,0.02100840336134454,0.025210084033613446,16.01260504201681,4.8277310924369745,0.38235294117647056,1.0756302521008403,1.718487394957983,0.41596638655462187,1.1092436974789917,0.634453781512605,0.7058823529411765,0.11764705882352941,3.8151260504201683,12.5,1.4243697478991597,0.3697478991596639,238
Neo Splash-o-matic,Suction Bomb,Triple Inkstrike,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/b/b8/S3_Weapon_Main_Neo_Splash-o-matic.png/256px-S3_Weapon_Main_Neo_Splash-o-matic.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f2/S3_Weapon_Sub_Suction_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/3a/S3_Weapon_Special_Triple_Inkstrike.png/120px-S3_Weapon_Special_Triple_Inkstrike.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,200.0,0.00423728813559322,0.8305084745762712,0.0635593220338983,0.00423728813559322,0.7076271186440678,0.00423728813559322,0.01694915254237288,0.012711864406779662,0.07627118644067797,0.00847457627118644,0.0,1.0042372881355932,2.4533898305084745,0.6822033898305084,0.3093220338983051,1.8855932203389831,0.4322033898305085,12.813559322033898,3.330508474576271,2.0084745762711864,2.7796610169491527,3.6440677966101696,6.351694915254237,1.771186440677966,0.2457627118644068,236
Neo Sploosh-o-matic,Squid Beakon,Killer Wail 5.1,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c3/S3_Weapon_Main_Neo_Sploosh-o-matic.png/256px-S3_Weapon_Main_Neo_Sploosh-o-matic.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f1/S3_Weapon_Sub_Squid_Beakon_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/1/1a/S3_Weapon_Special_Killer_Wail_5.1.png/120px-S3_Weapon_Special_Killer_Wail_5.1.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,170.0,0.027906976744186046,0.386046511627907,0.27906976744186046,0.027906976744186046,0.046511627906976744,0.013953488372093023,0.04186046511627907,0.11162790697674418,0.2186046511627907,0.06511627906976744,0.0,1.0976744186046512,2.432558139534884,1.083720930232558,0.6883720930232559,1.4604651162790698,3.841860465116279,4.497674418604651,0.9395348837209302,0.9488372093023256,9.623255813953488,3.316279069767442,12.07906976744186,1.8930232558139535,0.9116279069767442,215
New Squiffer,Autobomb,Zipcaster,Charger,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/80/S3_Weapon_Main_New_Squiffer.png/256px-S3_Weapon_Main_New_Squiffer.png,https://cdn.wikimg.net/en/splatoonwiki/images/6/6d/S3_Weapon_Sub_Autobomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/96/S3_Weapon_Special_Zipcaster.png/120px-S3_Weapon_Special_Zipcaster.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/a0/S3_Icon_Charger.png/120px-S3_Icon_Charger.png,200.0,0.0,0.7458333333333333,0.004166666666666667,0.05,0.029166666666666667,0.0,0.025,0.0,0.5791666666666667,0.15,0.0,3.183333333333333,2.3125,6.241666666666666,4.275,1.15,3.283333333333333,1.4083333333333334,0.7375,0.9083333333333333,0.3375,4.170833333333333,10.320833333333333,2.120833333333333,0.7166666666666667,240
Octobrush,Suction Bomb,Zipcaster,Brush,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/3d/S3_Weapon_Main_Octobrush.png/256px-S3_Weapon_Main_Octobrush.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f2/S3_Weapon_Sub_Suction_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/96/S3_Weapon_Special_Zipcaster.png/120px-S3_Weapon_Special_Zipcaster.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/77/S3_Icon_Brush.png/120px-S3_Icon_Brush.png,190.0,0.0,0.6401673640167364,0.5899581589958159,0.0,0.1087866108786611,0.0041841004184100415,0.0,0.0,0.4560669456066946,0.3054393305439331,0.0,0.14644351464435146,2.6778242677824267,2.723849372384937,1.4560669456066946,1.6527196652719665,4.916317991631799,1.0418410041841004,1.0209205020920502,0.7531380753138075,0.5062761506276151,4.297071129707113,12.702928870292887,1.99581589958159,0.06276150627615062,239
Octobrush Nouveau,Squid Beakon,Ink Storm,Brush,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/4/45/S3_Weapon_Main_Octobrush_Nouveau.png/256px-S3_Weapon_Main_Octobrush_Nouveau.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f1/S3_Weapon_Sub_Squid_Beakon_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/69/S3_Weapon_Special_Ink_Storm.png/120px-S3_Weapon_Special_Ink_Storm.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/77/S3_Icon_Brush.png/120px-S3_Icon_Brush.png,180.0,0.00423728813559322,0.711864406779661,0.4449152542372881,0.01694915254237288,0.0423728813559322,0.00423728813559322,0.00847457627118644,0.01694915254237288,0.3644067796610169,0.08898305084745763,0.0,0.4110169491525424,2.4237288135593222,0.5508474576271186,1.5254237288135593,1.4279661016949152,5.1991525423728815,2.76271186440678,0.6440677966101694,0.8813559322033898,7.6525423728813555,3.6779661016949152,10.809322033898304,1.9110169491525424,0.08898305084745763,236
Painbrush,Curling Bomb,Wave Breaker,Brush,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/79/S3_Weapon_Main_Painbrush.png/256px-S3_Weapon_Main_Painbrush.png,https://cdn.wikimg.net/en/splatoonwiki/images/1/11/S3_Weapon_Sub_Curling_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/67/S3_Weapon_Special_Wave_Breaker.png/120px-S3_Weapon_Special_Wave_Breaker.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/77/S3_Icon_Brush.png/120px-S3_Icon_Brush.png,190.0,0.0,0.8117154811715481,0.5648535564853556,0.0041841004184100415,0.21338912133891214,0.008368200836820083,0.0041841004184100415,0.012552301255230125,0.26778242677824265,0.04602510460251046,0.008368200836820083,0.4309623430962343,2.7615062761506275,1.112970711297071,5.916317991631799,1.6610878661087867,4.610878661087866,1.2594142259414225,1.0836820083682008,1.711297071129707,0.2803347280334728,4.669456066945607,10.426778242677825,1.4142259414225942,0.24686192468619247,239
Painbrush BRN-Z,Splash Wall,Trizooka,Brush,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/54/S3_Weapon_Main_Painbrush_BRN-Z.png/256px-S3_Weapon_Main_Painbrush_BRN-Z.png,https://cdn.wikimg.net/en/splatoonwiki/images/e/e8/S3_Weapon_Sub_Splash_Wall_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/93/S3_Weapon_Special_Trizooka.png/120px-S3_Weapon_Special_Trizooka.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/77/S3_Icon_Brush.png/120px-S3_Icon_Brush.png,180.0,0.0,0.9361702127659575,0.44680851063829785,0.0851063829787234,0.2127659574468085,0.0,0.0,0.0,0.40425531914893614,0.02127659574468085,0.0,0.19148936170212766,3.0638297872340425,0.574468085106383,5.468085106382978,1.851063829787234,2.595744680851064,4.48936170212766,0.8936170212765957,0.9361702127659575,0.06382978723404255,4.340425531914893,9.936170212765957,1.5319148936170213,0.0,47
Painbrush Nouveau,Point Sensor,Tenta Missiles,Brush,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/0/09/S3_Weapon_Main_Painbrush_Nouveau.png/256px-S3_Weapon_Main_Painbrush_Nouveau.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/dd/S3_Weapon_Sub_Point_Sensor_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/3b/S3_Weapon_Special_Tenta_Missiles.png/120px-S3_Weapon_Special_Tenta_Missiles.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/77/S3_Icon_Brush.png/120px-S3_Icon_Brush.png,190.0,0.008403361344537815,0.7478991596638656,0.36134453781512604,0.01680672268907563,0.22268907563025211,0.0,0.06302521008403361,0.01680672268907563,0.20168067226890757,0.037815126050420166,0.008403361344537815,0.5084033613445378,2.4789915966386555,1.2899159663865547,6.407563025210084,1.315126050420168,2.953781512605042,5.689075630252101,0.8907563025210085,1.949579831932773,1.2352941176470589,3.8739495798319328,8.911764705882353,2.331932773109244,0.31512605042016806,238
Patternz Undercover Brella,Curling Bomb,Killer Wail 5.1,Brella,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/1/1c/S3_Weapon_Main_Patternz_Undercover_Brella.png/256px-S3_Weapon_Main_Patternz_Undercover_Brella.png,https://cdn.wikimg.net/en/splatoonwiki/images/1/11/S3_Weapon_Sub_Curling_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/1/1a/S3_Weapon_Special_Killer_Wail_5.1.png/120px-S3_Weapon_Special_Killer_Wail_5.1.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/0/0d/S3_Icon_Brella.png/120px-S3_Icon_Brella.png,180.0,0.0,0.5555555555555556,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,3.5555555555555554,2.0,2.111111111111111,1.3333333333333333,1.3333333333333333,5.888888888888889,8.777777777777779,5.0,0.3333333333333333,0.3333333333333333,4.666666666666667,6.444444444444445,3.0,0.0,9
Planetz Big Swig Roller,Torpedo,Triple Splashdown,Roller,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/0/06/S3_Weapon_Main_Planetz_Big_Swig_Roller.png/256px-S3_Weapon_Main_Planetz_Big_Swig_Roller.png,https://cdn.wikimg.net/en/splatoonwiki/images/0/06/S3_Weapon_Sub_Torpedo_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/b/b3/S3_Weapon_Special_Triple_Splashdown.png/120px-S3_Weapon_Special_Triple_Splashdown.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/f/fb/S3_Icon_Roller.png/120px-S3_Icon_Roller.png,180.0,0.0,0.85,0.05,0.0,0.375,0.0,0.0,0.075,0.4,0.025,0.0,0.075,2.55,1.25,7.475,1.95,4.25,3.125,4.45,0.675,0.675,4.125,6.4,2.1,0.15,40
REEF-LUX 450,Curling Bomb,Tenta Missiles,Stringer,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/66/S3_Weapon_Main_REEF-LUX_450.png/256px-S3_Weapon_Main_REEF-LUX_450.png,https://cdn.wikimg.net/en/splatoonwiki/images/1/11/S3_Weapon_Sub_Curling_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/3b/S3_Weapon_Special_Tenta_Missiles.png/120px-S3_Weapon_Special_Tenta_Missiles.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/60/S3_Icon_Stringer.png/120px-S3_Icon_Stringer.png,210.0,0.03070175438596491,0.6885964912280702,0.039473684210526314,0.0043859649122807015,0.17543859649122806,0.0043859649122807015,0.0043859649122807015,0.008771929824561403,0.2719298245614035,0.008771929824561403,0.0043859649122807015,6.87280701754386,2.4078947368421053,2.4298245614035086,1.6096491228070176,1.4649122807017543,2.824561403508772,10.175438596491228,0.9122807017543859,0.8114035087719298,0.3157894736842105,3.9210526315789473,7.807017543859649,2.732456140350877,0.3026315789473684,228
REEF-LUX 450 Deco,Splash Wall,Reefslider,Stringer,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/ab/S3_Weapon_Main_REEF-LUX_450_Deco.png/256px-S3_Weapon_Main_REEF-LUX_450_Deco.png,https://cdn.wikimg.net/en/splatoonwiki/images/e/e8/S3_Weapon_Sub_Splash_Wall_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/1/10/S3_Weapon_Special_Reefslider.png/120px-S3_Weapon_Special_Reefslider.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/60/S3_Icon_Stringer.png/120px-S3_Icon_Stringer.png,200.0,0.02564102564102564,0.8504273504273504,0.05128205128205128,0.029914529914529916,0.0641025641025641,0.008547008547008548,0.017094017094017096,0.008547008547008548,0.3974358974358974,0.004273504273504274,0.008547008547008548,6.444444444444445,2.4615384615384617,6.0,0.9102564102564102,1.0897435897435896,6.8418803418803416,3.1880341880341883,1.0427350427350428,0.5641025641025641,0.5128205128205128,3.9871794871794872,7.495726495726496,1.6452991452991452,0.1581196581196581,234
